"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","total_hh","avg_rps","predicted_remitters","est_remittance_usd","avg_income","avg_housing_cost","avg_yrsusa","pct_non_citizen","pct_recent_arrival","remittance_M","remit_per_hh","zkp_priority"
"0400107","Arizona","El Salvador",2,0.1022,0,0.0,40550.0,1873.5,25.5,0.0,0.0,0.0,0.0,0
"0400107","Arizona","India",131,0.0512,3,940855.37,129022.9008,2243.5267,19.2137,0.4198,0.0916,0.941,7182.0,0
"0400107","Arizona","Mexico",48,0.0844,2,279656.84,63443.75,1885.7083,30.8958,0.3333,0.0,0.28,5826.0,0
"0400107","Arizona","Philippines",18,0.0868,0,80388.0,59211.1111,2552.7222,27.1111,0.1667,0.0,0.08,4466.0,0
"0400108","Arizona","Bangladesh",5,0.0038,0,41565.0,87400.0,1627.8,16.6,0.4,0.0,0.042,8313.0,0
"0400108","Arizona","India",65,0.0503,2,522224.43,112170.7692,1709.7692,15.8154,0.5692,0.2154,0.522,8034.0,0
"0400108","Arizona","Mexico",54,0.1291,6,234091.22,43400.0,1212.6667,32.7963,0.3704,0.0185,0.234,4335.0,0
"0400108","Arizona","Philippines",10,0.0335,0,23166.0,81200.0,1337.4,24.2,0.2,0.2,0.023,2317.0,0
"0400108","Arizona","Somalia",2,0.3739,1,0.0,14200.0,1776.0,18.5,0.0,0.0,0.0,0.0,0
"0400109","Arizona","Bangladesh",2,0.4792,1,12225.0,14500.0,1010.0,1.0,1.0,1.0,0.012,6112.0,1
"0400109","Arizona","El Salvador",1,0.2796,0,4368.0,19000.0,1030.0,59.0,0.0,0.0,0.004,4368.0,0
"0400109","Arizona","India",73,0.3261,29,550838.47,38876.7123,1589.0822,6.6849,0.863,0.6712,0.551,7546.0,0
"0400109","Arizona","Mexico",59,0.1898,12,326352.16,33196.6102,1175.8814,27.3729,0.4915,0.1017,0.326,5531.0,0
"0400109","Arizona","Philippines",7,0.1985,1,14229.6,29785.7143,1473.0,26.4286,0.1429,0.0,0.014,2033.0,0
"0400109","Arizona","Somalia",1,0.6673,1,4422.0,0.0,0.0,14.0,1.0,0.0,0.004,4422.0,1
"0400110","Arizona","Bangladesh",1,0.3525,0,0.0,24000.0,600.0,15.0,0.0,0.0,0.0,0.0,0
"0400110","Arizona","El Salvador",1,0.5005,1,4368.0,0.0,2280.0,53.0,0.0,0.0,0.004,4368.0,0
"0400110","Arizona","India",23,0.0842,0,117608.4,110539.1304,2465.0,25.087,0.3913,0.1304,0.118,5113.0,0
"0400110","Arizona","Mexico",49,0.1832,8,315544.96,33181.6327,1542.1633,25.102,0.551,0.0,0.316,6440.0,0
"0400110","Arizona","Philippines",10,0.0689,0,23760.0,46408.0,1046.8,31.0,0.1,0.0,0.024,2376.0,0
"0400111","Arizona","India",40,0.0412,1,256090.38,138175.0,2381.15,20.4,0.4,0.075,0.256,6402.0,0
"0400111","Arizona","Mexico",18,0.1687,5,148772.8,73827.7778,1908.2778,24.2222,0.3889,0.0556,0.149,8265.0,0
"0400111","Arizona","Philippines",9,0.1172,1,135693.36,63442.2222,2158.1111,20.4444,0.4444,0.3333,0.136,15077.0,0
"0400112","Arizona","India",44,0.0174,0,446719.0,167384.0909,2698.9318,24.7727,0.3864,0.0227,0.447,10153.0,0
"0400112","Arizona","Mexico",18,0.127,2,75445.0,67055.5556,2346.9444,29.8333,0.1111,0.1111,0.075,4191.0,0
"0400112","Arizona","Philippines",11,0.0521,0,43560.0,103181.8182,1858.8182,30.6364,0.1818,0.0,0.044,3960.0,0
"0400113","Arizona","Bangladesh",1,0.0875,0,0.0,40000.0,1378.0,16.0,0.0,0.0,0.0,0.0,0
"0400113","Arizona","India",54,0.0399,1,572071.5,100035.1852,1749.8519,11.9815,0.8148,0.3148,0.572,10594.0,0
"0400113","Arizona","Mexico",46,0.1217,4,211955.42,58997.6087,1597.1522,31.7391,0.4348,0.0217,0.212,4608.0,0
"0400113","Arizona","Philippines",20,0.1339,0,51585.6,55250.0,1782.9,29.0,0.2,0.05,0.052,2579.0,0
"0400114","Arizona","India",17,0.0067,0,186962.23,116176.4706,1902.0588,11.0588,0.7647,0.1765,0.187,10998.0,0
"0400114","Arizona","Mexico",150,0.1626,13,981875.2,27958.0,1142.7533,24.0867,0.6667,0.0267,0.982,6546.0,0
"0400114","Arizona","Philippines",19,0.1072,1,19008.0,42252.1053,1390.7368,31.0526,0.1053,0.0,0.019,1000.0,0
"0400115","Arizona","India",29,0.0753,1,293479.55,80744.8276,1800.0,17.1379,0.7241,0.2069,0.293,10120.0,0
"0400115","Arizona","Mexico",145,0.1713,18,950706.54,27576.3448,1135.2345,24.3517,0.6414,0.0483,0.951,6557.0,0
"0400115","Arizona","Philippines",8,0.0918,0,12672.0,40625.0,1509.875,44.75,0.25,0.0,0.013,1584.0,0
"0400116","Arizona","Bangladesh",1,0.5402,1,5053.0,15700.0,1160.0,7.0,1.0,0.0,0.005,5053.0,1
"0400116","Arizona","El Salvador",1,0.0198,0,0.0,50000.0,1233.0,21.0,0.0,0.0,0.0,0.0,0
"0400116","Arizona","India",10,0.0266,0,34352.5,99700.0,3112.0,22.5,0.4,0.2,0.034,3435.0,0
"0400116","Arizona","Mexico",166,0.1959,27,908275.64,33767.5301,1155.6988,25.7771,0.5663,0.0542,0.908,5472.0,0
"0400116","Arizona","Philippines",16,0.1577,1,21978.0,39093.75,1279.125,24.0,0.0625,0.0625,0.022,1374.0,0
"0400116","Arizona","Somalia",1,0.0133,0,14070.0,70000.0,700.0,18.0,1.0,0.0,0.014,14070.0,0
"0400117","Arizona","Bangladesh",1,0.0005,0,19560.0,120000.0,1567.0,16.0,1.0,0.0,0.02,19560.0,0
"0400117","Arizona","India",17,0.1243,1,46228.0,55470.5882,1763.2353,23.0,0.2941,0.1176,0.046,2719.0,0
"0400117","Arizona","Mexico",202,0.1859,22,1449449.34,22613.3663,1121.0248,26.3564,0.6287,0.0495,1.449,7175.0,0
"0400117","Arizona","Philippines",11,0.114,0,21252.0,45181.8182,1672.2727,33.3636,0.0909,0.0,0.021,1932.0,0
"0400117","Arizona","Somalia",2,0.068,0,24825.51,39500.0,871.0,22.0,0.5,0.0,0.025,12413.0,0
"0400118","Arizona","El Salvador",2,0.0004,0,37510.2,179000.0,1398.5,5.5,0.5,0.5,0.038,18755.0,0
"0400118","Arizona","India",14,0.0705,1,135799.3,108728.5714,1399.5,13.2143,0.5714,0.1429,0.136,9700.0,0
"0400118","Arizona","Mexico",387,0.2163,66,2475109.5,23690.4393,996.1886,27.2972,0.6873,0.0568,2.475,6396.0,0
"0400118","Arizona","Philippines",12,0.0925,0,40524.0,43391.6667,1022.0833,14.3333,0.3333,0.1667,0.041,3377.0,0
"0400118","Arizona","Somalia",15,0.3888,9,34773.0,13226.6667,810.0,16.2667,0.1333,0.0667,0.035,2318.0,0
"0400119","Arizona","Bangladesh",1,0.2098,0,10057.1,15000.0,1128.0,10.0,1.0,0.0,0.01,10057.0,0
"0400119","Arizona","El Salvador",1,0.0527,0,0.0,35000.0,2117.0,9.0,0.0,0.0,0.0,0.0,0
"0400119","Arizona","India",6,0.0852,0,11284.0,58116.6667,1105.3333,19.1667,0.1667,0.0,0.011,1881.0,0
"0400119","Arizona","Mexico",406,0.1922,68,2856638.42,23975.4926,1003.5739,28.6404,0.6232,0.0394,2.857,7036.0,0
"0400119","Arizona","Philippines",13,0.0755,0,20011.2,44369.2308,1427.4615,24.3846,0.1538,0.0,0.02,1539.0,0
"0400120","Arizona","India",39,0.0613,1,211590.47,97430.7692,1773.3846,19.8205,0.4872,0.1795,0.212,5425.0,0
"0400120","Arizona","Mexico",80,0.1301,5,496265.36,43228.75,1216.175,30.7,0.4875,0.05,0.496,6203.0,0
"0400120","Arizona","Philippines",14,0.0231,0,41580.0,92385.7143,2417.9286,32.3571,0.0714,0.0,0.042,2970.0,0
"0400121","Arizona","Bangladesh",5,0.1619,0,6487.4,56400.0,2361.0,23.0,0.2,0.2,0.006,1297.0,0
"0400121","Arizona","El Salvador",2,0.3619,1,4368.0,12650.0,1618.0,34.5,0.0,0.0,0.004,2184.0,0
"0400121","Arizona","India",2,0.2238,0,11284.0,16500.0,1314.0,8.5,0.5,0.5,0.011,5642.0,0
"0400121","Arizona","Mexico",553,0.1628,69,3718585.3,29362.6763,1149.7794,27.8137,0.5552,0.0271,3.719,6724.0,0
"0400121","Arizona","Philippines",18,0.056,0,19285.2,64266.6667,1186.6667,25.7778,0.1667,0.0,0.019,1071.0,0
"0400122","Arizona","El Salvador",2,0.6463,2,8736.0,5500.0,1463.0,1.0,1.0,1.0,0.009,4368.0,1
"0400122","Arizona","India",2,0.0867,0,0.0,30000.0,153.5,42.0,0.0,0.0,0.0,0.0,0
"0400122","Arizona","Mexico",536,0.183,65,3547850.5,22384.3843,1010.2183,26.5336,0.6511,0.0466,3.548,6619.0,0
"0400122","Arizona","Philippines",4,0.1391,0,12672.0,22500.0,929.0,10.75,0.0,0.25,0.013,3168.0,0
"0400123","Arizona","Bangladesh",1,0.0055,0,0.0,65000.0,425.0,50.0,0.0,0.0,0.0,0.0,0
"0400123","Arizona","India",4,0.1102,0,15652.0,27500.0,1707.0,27.5,0.25,0.0,0.016,3913.0,0
"0400123","Arizona","Mexico",558,0.1587,53,3729864.92,29548.4946,1132.2599,26.9857,0.6254,0.0197,3.73,6684.0,0
"0400123","Arizona","Philippines",7,0.0944,0,12672.0,57600.0,1464.0,29.5714,0.0,0.0,0.013,1810.0,0
"0400123","Arizona","Somalia",1,0.4274,0,0.0,0.0,1003.0,13.0,0.0,0.0,0.0,0.0,0
"0400124","Arizona","Bangladesh",1,0.3561,0,5053.0,20400.0,840.0,10.0,0.0,0.0,0.005,5053.0,0
"0400124","Arizona","India",4,0.0006,0,23662.73,117250.0,2338.25,12.0,0.5,0.0,0.024,5916.0,0
"0400124","Arizona","Mexico",350,0.1803,54,2159716.22,26884.0571,1057.24,26.76,0.6343,0.0429,2.16,6171.0,0
"0400124","Arizona","Philippines",13,0.0826,0,18532.8,47153.8462,2019.7692,29.6923,0.0769,0.0,0.019,1426.0,0
"0400124","Arizona","Somalia",2,0.1457,0,0.0,13500.0,885.0,20.5,0.0,0.0,0.0,0.0,0
"0400125","Arizona","India",1,0.8998,1,5642.0,0.0,1470.0,1.0,1.0,1.0,0.006,5642.0,1
"0400125","Arizona","Mexico",212,0.1527,22,1359948.66,33183.3491,1142.3302,27.533,0.5708,0.0236,1.36,6415.0,0
"0400125","Arizona","Philippines",10,0.1802,0,28710.0,33830.0,878.1,21.5,0.1,0.2,0.029,2871.0,0
"0400126","Arizona","Bangladesh",1,0.0079,0,12225.0,75000.0,1310.0,7.0,1.0,0.0,0.012,12225.0,0
"0400126","Arizona","India",21,0.0414,0,124137.65,97285.7143,1538.2381,22.0,0.381,0.0952,0.124,5911.0,0
"0400126","Arizona","Mexico",79,0.152,10,326507.0,28059.4937,1216.4177,32.2405,0.3165,0.0127,0.327,4133.0,0
"0400126","Arizona","Philippines",15,0.116,0,102022.8,43066.6667,1265.3333,20.2,0.4667,0.1333,0.102,6802.0,0
"0400127","Arizona","India",6,0.1674,0,31613.4,33466.6667,1432.0,22.6667,0.5,0.0,0.032,5269.0,0
"0400127","Arizona","Mexico",87,0.1169,4,410842.66,38813.7931,1163.8391,31.5977,0.4943,0.0115,0.411,4722.0,0
"0400127","Arizona","Philippines",23,0.1044,0,23865.6,42465.2174,1405.7826,29.8261,0.0435,0.0,0.024,1038.0,0
"0400127","Arizona","Somalia",1,0.6242,1,4422.0,13400.0,1048.0,24.0,0.0,0.0,0.004,4422.0,0
"0400128","Arizona","Bangladesh",1,0.5813,1,0.0,12400.0,2038.0,12.0,0.0,0.0,0.0,0.0,0
"0400128","Arizona","India",51,0.0614,2,391099.8,116347.0588,1890.3333,14.1373,0.6471,0.2157,0.391,7669.0,0
"0400128","Arizona","Mexico",48,0.1182,3,245152.8,51704.1667,1442.5417,32.125,0.375,0.0,0.245,5107.0,0
"0400128","Arizona","Philippines",8,0.0672,0,23984.4,39375.0,1598.0,28.25,0.25,0.125,0.024,2998.0,0
"0400129","Arizona","India",76,0.0288,0,772352.49,125616.9737,2080.25,16.1053,0.5789,0.0789,0.772,10163.0,0
"0400129","Arizona","Mexico",36,0.1071,3,221516.0,67230.5556,1474.8333,31.3333,0.2778,0.0278,0.222,6153.0,0
"0400129","Arizona","Philippines",19,0.1205,1,43586.4,46526.3158,1533.0526,32.1053,0.1579,0.0526,0.044,2294.0,0
"0400130","Arizona","India",4,0.0806,0,21794.5,39175.0,1156.75,20.25,0.5,0.0,0.022,5449.0,0
"0400130","Arizona","Mexico",117,0.1279,8,711521.4,31116.2393,1135.6496,32.6325,0.4103,0.0,0.712,6081.0,0
"0400130","Arizona","Philippines",11,0.131,0,19008.0,29636.3636,1302.6364,34.8182,0.0,0.0,0.019,1728.0,0
"0400131","Arizona","India",1,0.0663,0,8517.6,46800.0,1640.0,10.0,1.0,0.0,0.009,8518.0,0
"0400131","Arizona","Mexico",36,0.1334,2,141315.2,38763.8889,1487.4722,31.9167,0.1944,0.0278,0.141,3925.0,0
"0400131","Arizona","Philippines",24,0.0804,0,64191.6,54654.1667,1636.75,26.0417,0.0833,0.0417,0.064,2675.0,0
"0400132","Arizona","India",7,0.0928,0,47975.2,39285.7143,2197.8571,20.4286,0.5714,0.0,0.048,6854.0,0
"0400132","Arizona","Mexico",129,0.1366,11,724813.94,39060.4651,1403.5426,33.8295,0.3178,0.0155,0.725,5619.0,0
"0400132","Arizona","Philippines",34,0.078,0,28050.0,56561.7647,1805.6471,27.7941,0.0294,0.0,0.028,825.0,0
"0400133","Arizona","India",11,0.0871,0,19319.3,41000.0,1804.9091,30.7273,0.0909,0.0,0.019,1756.0,0
"0400133","Arizona","Mexico",274,0.1435,27,1658451.74,32491.0219,1219.0255,30.8394,0.4416,0.0219,1.658,6053.0,0
"0400133","Arizona","Philippines",25,0.1025,0,31884.6,41508.0,1171.24,28.08,0.12,0.04,0.032,1275.0,0
"0400134","Arizona","India",10,0.0476,0,105105.0,115550.0,1874.8,26.3,0.5,0.1,0.105,10510.0,0
"0400134","Arizona","Mexico",168,0.1267,14,851168.12,34588.6905,1252.9881,30.0774,0.3988,0.0119,0.851,5066.0,0
"0400134","Arizona","Philippines",14,0.1379,0,28485.6,45478.5714,1533.3571,33.7857,0.0714,0.0,0.028,2035.0,0
"0400135","Arizona","India",39,0.045,1,279662.11,138371.7949,2836.1795,17.7436,0.4359,0.0513,0.28,7171.0,0
"0400135","Arizona","Mexico",31,0.1178,2,183596.0,64877.4194,1857.0645,32.6774,0.2581,0.129,0.184,5922.0,0
"0400135","Arizona","Philippines",17,0.0903,0,18559.2,57835.2941,2480.2941,35.6471,0.1176,0.0,0.019,1092.0,0
"0400201","Arizona","India",1,0.0,0,0.0,180000.0,998.0,29.0,0.0,0.0,0.0,0.0,0
"0400201","Arizona","Mexico",122,0.2007,19,549767.32,22045.4918,890.959,33.2377,0.3443,0.0082,0.55,4506.0,0
"0400201","Arizona","Philippines",3,0.1472,0,11352.0,31000.0,1020.0,24.0,0.3333,0.0,0.011,3784.0,0
"0400202","Arizona","India",6,0.0436,0,23751.0,84666.6667,928.5,39.5,0.1667,0.0,0.024,3958.0,0
"0400202","Arizona","Mexico",103,0.2723,30,396659.0,18769.9029,782.4272,30.1942,0.4078,0.0485,0.397,3851.0,0
"0400202","Arizona","Philippines",3,0.2387,1,12672.0,19656.6667,1099.3333,29.3333,0.0,0.0,0.013,4224.0,0
"0400203","Arizona","Bangladesh",2,0.0,0,0.0,147500.0,2649.0,21.5,0.0,0.0,0.0,0.0,0
"0400203","Arizona","India",4,0.1033,0,5642.0,78000.0,1875.25,42.5,0.0,0.0,0.006,1410.0,0
"0400203","Arizona","Mexico",38,0.1761,4,112195.8,30484.2105,1377.8421,33.4737,0.2368,0.0,0.112,2953.0,0
"0400203","Arizona","Philippines",4,0.1107,0,36036.0,39000.0,1758.25,17.5,0.5,0.25,0.036,9009.0,0
"0400204","Arizona","Bangladesh",2,0.0336,0,0.0,70000.0,833.5,26.5,0.0,0.0,0.0,0.0,0
"0400204","Arizona","India",16,0.0832,0,75540.01,151312.5,1691.375,23.125,0.3125,0.1875,0.076,4721.0,0
"0400204","Arizona","Mexico",28,0.1832,1,124851.6,43392.8571,1639.2143,34.7143,0.3571,0.0714,0.125,4459.0,0
"0400204","Arizona","Philippines",5,0.1436,0,0.0,49000.0,1171.6,33.6,0.0,0.0,0.0,0.0,0
"0400205","Arizona","India",1,0.0,0,0.0,180000.0,1214.0,17.0,0.0,0.0,0.0,0.0,0
"0400205","Arizona","Mexico",83,0.1681,12,190715.48,33192.7711,1003.9398,33.8554,0.2048,0.012,0.191,2298.0,0
"0400205","Arizona","Philippines",8,0.0485,0,9262.44,50750.0,1074.375,24.75,0.0,0.125,0.009,1158.0,0
"0400206","Arizona","India",8,0.0674,0,22204.0,68750.0,1032.0,22.5,0.25,0.25,0.022,2776.0,0
"0400206","Arizona","Mexico",46,0.284,10,209239.4,16671.7391,884.1739,27.3696,0.3913,0.087,0.209,4549.0,0
"0400206","Arizona","Philippines",8,0.2308,0,42372.0,22125.0,1081.5,21.75,0.5,0.125,0.042,5296.0,0
"0400206","Arizona","Somalia",2,0.4104,1,4422.0,12500.0,521.5,14.5,0.5,0.0,0.004,2211.0,0
"0400207","Arizona","Bangladesh",2,0.2037,0,13936.5,26750.0,890.0,2.5,1.0,0.5,0.014,6968.0,0
"0400207","Arizona","India",6,0.2072,1,28847.0,42450.0,748.0,6.0,0.8333,0.5,0.029,4808.0,0
"0400207","Arizona","Mexico",93,0.271,21,450544.9,19503.2258,785.3548,26.172,0.5269,0.043,0.451,4845.0,0
"0400207","Arizona","Philippines",1,0.1181,0,0.0,19400.0,630.0,61.0,0.0,0.0,0.0,0.0,0
"0400208","Arizona","Bangladesh",1,0.2586,0,0.0,26500.0,630.0,13.0,0.0,0.0,0.0,0.0,0
"0400208","Arizona","India",2,0.4755,1,5642.0,5000.0,1418.5,22.0,0.5,0.5,0.006,2821.0,1
"0400208","Arizona","Mexico",302,0.2424,59,1304536.48,17030.7616,731.755,31.6457,0.4272,0.0166,1.305,4320.0,0
"0400208","Arizona","Philippines",2,0.0286,0,0.0,19200.0,780.5,27.0,0.0,0.0,0.0,0.0,0
"0400208","Arizona","Somalia",1,0.1447,0,0.0,24000.0,1348.0,14.0,0.0,0.0,0.0,0.0,0
"0400209","Arizona","Mexico",70,0.1927,8,251630.8,26561.4286,879.4714,31.6571,0.3143,0.0286,0.252,3595.0,0
"0400209","Arizona","Philippines",9,0.1991,0,12672.0,18744.4444,1269.0,29.5556,0.1111,0.0,0.013,1408.0,0
"0400209","Arizona","Somalia",2,0.2668,1,4422.0,27500.0,955.0,12.0,0.5,0.0,0.004,2211.0,0
"0400300","Arizona","India",1,0.0775,0,5642.0,40000.0,1440.0,5.0,1.0,0.0,0.006,5642.0,0
"0400300","Arizona","Mexico",19,0.3239,6,52614.0,15147.3684,749.4737,34.3158,0.3684,0.0,0.053,2769.0,0
"0400300","Arizona","Philippines",1,0.0037,0,7656.0,58000.0,1240.0,4.0,1.0,0.0,0.008,7656.0,0
"0400400","Arizona","Bangladesh",1,0.1073,0,0.0,20000.0,1709.0,31.0,0.0,0.0,0.0,0.0,0
"0400400","Arizona","India",1,0.001,0,8190.0,90000.0,1405.0,5.0,1.0,0.0,0.008,8190.0,0
"0400400","Arizona","Mexico",49,0.2346,11,201323.6,32428.5714,894.8776,28.7755,0.4694,0.0408,0.201,4109.0,0
"0400400","Arizona","Philippines",11,0.1152,1,39032.4,39681.8182,1324.1818,23.5455,0.3636,0.0,0.039,3548.0,0
"0400500","Arizona","Bangladesh",1,0.0395,0,13692.0,64000.0,1000.0,6.0,1.0,0.0,0.014,13692.0,0
"0400500","Arizona","India",6,0.0452,0,41878.2,53783.3333,1840.5,22.8333,0.5,0.1667,0.042,6980.0,0
"0400500","Arizona","Mexico",73,0.1689,6,455044.74,26893.8356,1045.4932,27.5068,0.6027,0.0,0.455,6233.0,0
"0400500","Arizona","Philippines",10,0.1708,0,19932.0,24640.0,1757.5,32.1,0.1,0.0,0.02,1993.0,0
"0400600","Arizona","India",2,0.0127,0,7289.1,46500.0,1610.5,22.0,0.5,0.0,0.007,3645.0,0
"0400600","Arizona","Mexico",72,0.2677,21,251441.2,15641.8056,662.2917,34.7222,0.3611,0.0,0.251,3492.0,0
"0400600","Arizona","Philippines",19,0.1676,2,86796.6,25231.5789,786.0526,18.8947,0.4211,0.2632,0.087,4568.0,0
"0400601","Arizona","Mexico",36,0.2104,7,205558.0,18408.3333,768.1389,36.5278,0.5,0.0278,0.206,5710.0,0
"0400601","Arizona","Philippines",11,0.2101,1,26637.6,26236.3636,799.4545,25.3636,0.1818,0.0,0.027,2422.0,0
"0400602","Arizona","El Salvador",1,0.677,1,4368.0,16000.0,590.0,22.0,0.0,0.0,0.004,4368.0,0
"0400602","Arizona","India",2,0.1593,0,0.0,259000.0,2199.0,39.5,0.0,0.0,0.0,0.0,0
"0400602","Arizona","Mexico",28,0.1931,4,139472.92,32267.8571,1079.0714,42.9286,0.3929,0.0,0.139,4981.0,0
"0400602","Arizona","Philippines",7,0.171,0,26928.0,34357.1429,1044.4286,21.2857,0.1429,0.0,0.027,3847.0,0
"0400700","Arizona","Bangladesh",1,0.0,0,0.0,215000.0,304.0,45.0,0.0,0.0,0.0,0.0,0
"0400700","Arizona","India",3,0.0773,0,12012.0,64000.0,1251.0,27.3333,0.3333,0.0,0.012,4004.0,0
"0400700","Arizona","Mexico",423,0.2328,87,1614644.66,20062.766,762.8038,31.0426,0.4232,0.0426,1.615,3817.0,0
"0400700","Arizona","Philippines",7,0.045,0,6336.0,77142.8571,987.1429,22.8571,0.1429,0.1429,0.006,905.0,0
"0400701","Arizona","India",1,0.0129,0,5642.0,52000.0,2480.0,5.0,1.0,0.0,0.006,5642.0,0
"0400701","Arizona","Mexico",208,0.2326,41,1116383.76,19215.3846,904.5769,33.101,0.4663,0.0337,1.116,5367.0,0
"0400701","Arizona","Philippines",2,0.1645,0,11748.0,23000.0,941.5,12.5,0.5,0.5,0.012,5874.0,0
"0400800","Arizona","India",1,0.0049,0,9009.0,64000.0,490.0,16.0,1.0,0.0,0.009,9009.0,0
"0400800","Arizona","Mexico",24,0.2927,6,57875.4,5500.0,546.8333,49.0,0.25,0.0,0.058,2411.0,0
"0400800","Arizona","Philippines",3,0.0129,0,6600.0,42666.6667,669.3333,23.6667,0.3333,0.0,0.007,2200.0,0
"0400803","Arizona","Mexico",63,0.134,4,316022.12,37490.4762,1133.2222,29.1905,0.4127,0.0635,0.316,5016.0,0
"0400803","Arizona","Philippines",12,0.1396,0,13622.4,29400.0,1175.5833,28.5,0.0833,0.0,0.014,1135.0,0
"0400805","Arizona","Bangladesh",1,0.0007,0,0.0,90000.0,1318.0,23.0,0.0,0.0,0.0,0.0,0
"0400805","Arizona","India",3,0.0073,0,25389.0,92666.6667,1040.6667,17.6667,0.6667,0.0,0.025,8463.0,0
"0400805","Arizona","Mexico",118,0.1779,15,535371.94,24016.1017,821.6864,34.7797,0.4576,0.0339,0.535,4537.0,0
"0400805","Arizona","Philippines",8,0.1082,0,14190.0,34837.5,772.625,18.375,0.25,0.125,0.014,1774.0,0
"0400807","Arizona","India",6,0.1524,0,50050.0,56833.3333,1569.5,16.1667,0.3333,0.0,0.05,8342.0,0
"0400807","Arizona","Mexico",186,0.1607,24,869646.22,29057.6882,956.7473,31.5753,0.4301,0.0269,0.87,4676.0,0
"0400807","Arizona","Philippines",22,0.0796,0,104966.4,45963.6364,1416.3636,27.5909,0.2727,0.0,0.105,4771.0,0
"0400900","Arizona","Bangladesh",1,0.0128,0,0.0,69000.0,417.0,9.0,0.0,0.0,0.0,0.0,0
"0400900","Arizona","El Salvador",1,0.0504,0,0.0,35000.0,890.0,10.0,0.0,0.0,0.0,0.0,0
"0400900","Arizona","India",3,0.1631,0,52507.0,186333.3333,669.0,24.3333,0.3333,0.0,0.053,17502.0,0
"0400900","Arizona","Mexico",703,0.2326,140,2197721.54,21693.8834,726.2888,34.5007,0.2945,0.0242,2.198,3126.0,0
"0400900","Arizona","Philippines",22,0.1551,0,57816.0,19745.4545,1131.5,37.0455,0.0909,0.0455,0.058,2628.0,0
"0401000","Arizona","Bangladesh",1,0.0117,0,0.0,57000.0,1768.0,36.0,0.0,0.0,0.0,0.0,0
"0401000","Arizona","Mexico",18,0.2458,4,70815.6,16040.0,568.1667,34.7778,0.3889,0.0,0.071,3934.0,0
"0401000","Arizona","Philippines",19,0.075,0,206355.6,50210.5263,758.1579,8.6316,0.7895,0.4737,0.206,10861.0,0
"0401101","Arizona","India",2,0.0338,0,15288.0,80000.0,1580.5,30.5,0.5,0.0,0.015,7644.0,0
"0401101","Arizona","Mexico",239,0.1851,32,927158.22,28418.8285,949.8075,35.0669,0.3347,0.0335,0.927,3879.0,0
"0401101","Arizona","Philippines",6,0.0052,0,45936.0,92000.0,1637.0,19.8333,0.5,0.1667,0.046,7656.0,0
"0401901","Arizona","India",1,0.5045,1,5642.0,13500.0,3455.0,7.0,1.0,0.0,0.006,5642.0,1
"0401901","Arizona","Mexico",115,0.2185,20,407396.68,22078.2609,1037.887,38.2435,0.3217,0.0087,0.407,3543.0,0
"0401901","Arizona","Philippines",3,0.1112,0,0.0,36666.6667,1609.0,39.6667,0.0,0.0,0.0,0.0,0
"0401902","Arizona","India",1,0.5365,1,0.0,18000.0,3596.0,15.0,0.0,0.0,0.0,0.0,0
"0401902","Arizona","Mexico",83,0.192,14,260191.24,27010.8434,1123.0843,36.0,0.3253,0.0602,0.26,3135.0,0
"0401902","Arizona","Philippines",11,0.1442,1,34914.0,42345.4545,1241.4545,32.8182,0.0909,0.0,0.035,3174.0,0
"0401903","Arizona","India",6,0.0087,0,58740.5,178666.6667,2133.5,17.3333,0.6667,0.0,0.059,9790.0,0
"0401903","Arizona","Mexico",42,0.1499,3,227930.8,48823.8095,1382.1905,32.119,0.3095,0.0952,0.228,5427.0,0
"0401903","Arizona","Philippines",10,0.1706,1,24024.0,32550.0,1521.9,30.2,0.2,0.2,0.024,2402.0,0
"0401904","Arizona","India",12,0.095,1,29848.0,81666.6667,1825.8333,31.6667,0.25,0.0833,0.03,2487.0,0
"0401904","Arizona","Mexico",27,0.2287,7,114565.8,88985.1852,2089.1481,25.2963,0.3333,0.1111,0.115,4243.0,0
"0401904","Arizona","Philippines",7,0.1338,0,14038.2,30357.1429,1562.7143,28.7143,0.2857,0.1429,0.014,2005.0,0
"0401905","Arizona","India",2,0.0877,0,0.0,125500.0,2086.0,47.0,0.0,0.0,0.0,0.0,0
"0401905","Arizona","Mexico",59,0.1763,9,288887.2,38745.7627,1239.4915,35.8305,0.322,0.0508,0.289,4896.0,0
"0401905","Arizona","Philippines",8,0.1603,0,52404.0,62000.0,1841.625,35.0,0.25,0.0,0.052,6550.0,0
"0401906","Arizona","El Salvador",1,0.121,0,0.0,23500.0,740.0,28.0,0.0,0.0,0.0,0.0,0
"0401906","Arizona","India",6,0.0554,0,29138.2,84666.6667,1170.0,11.8333,0.5,0.0,0.029,4856.0,0
"0401906","Arizona","Mexico",51,0.2012,8,137336.76,25576.4706,1260.8824,31.8824,0.2745,0.0392,0.137,2693.0,0
"0401906","Arizona","Philippines",2,0.3275,1,0.0,15450.0,901.0,29.0,0.0,0.0,0.0,0.0,0
"0401906","Arizona","Somalia",1,0.6844,1,4422.0,0.0,1490.0,0.0,1.0,1.0,0.004,4422.0,1
"0401907","Arizona","Bangladesh",1,0.4929,1,5053.0,500.0,1060.0,1.0,1.0,1.0,0.005,5053.0,1
