"GEOID_JOIN","STATE_NAME","COUNTRY_NAME","hh_targeted","hh_adopted","avg_adoption_prob","capital_retained","remittance_prevented","tax_credit_cost","yield_income","adoption_rate","net_govt_benefit","roi_ratio"
"3400701","New Jersey","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703106","North Carolina","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904105","Ohio","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703105","North Carolina","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703104","North Carolina","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3902100","Ohio","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703104","North Carolina","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3902200","Ohio","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900706","Ohio","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400308","New Jersey","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904106","Ohio","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701704","North Carolina","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703500","North Carolina","Mexico",4,1,0.11,0.0,4266.0,0.0,0.0,0.25,4266.0,0.0
"3704501","North Carolina","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400604","New Jersey","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900302","Ohio","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704500","North Carolina","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900400","Ohio","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400601","New Jersey","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904000","Ohio","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904101","Ohio","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704400","North Carolina","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3901803","Ohio","Bangladesh",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904102","Ohio","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904102","Ohio","Somalia",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704200","North Carolina","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704200","North Carolina","Mexico",12,1,0.12,0.0,5530.0,0.0,0.0,0.083,5530.0,0.0
"3704100","North Carolina","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704000","North Carolina","Mexico",9,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904103","Ohio","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3704000","North Carolina","El Salvador",3,1,0.1,0.0,11466.0,0.0,0.0,0.333,11466.0,0.0
"3902000","Ohio","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703900","North Carolina","Mexico",11,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400604","New Jersey","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900401","Ohio","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400501","New Jersey","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703800","North Carolina","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3901003","Ohio","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900500","Ohio","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3703700","North Carolina","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3900904","Ohio","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602702","New York","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701703","North Carolina","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603710","New York","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603801","New York","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603802","New York","India",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603802","New York","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500704","New Mexico","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603804","New York","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603804","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603804","New York","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500702","New Mexico","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500702","New Mexico","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500700","New Mexico","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603804","New York","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603805","New York","India",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500500","New Mexico","Philippines",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603805","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603807","New York","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500500","New Mexico","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603808","New York","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500300","New Mexico","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603809","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603801","New York","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603709","New York","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603308","New York","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500800","New Mexico","Mexico",10,1,0.11,0.0,4266.0,0.0,0.0,0.1,4266.0,0.0
"3600100","New York","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603309","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603310","New York","Bangladesh",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3501200","New Mexico","Mexico",21,1,0.11,0.0,4266.0,0.0,0.0,0.048,4266.0,0.0
"3603311","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603701","New York","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603702","New York","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603703","New York","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603704","New York","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603704","New York","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500806","New Mexico","Mexico",9,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500804","New Mexico","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603706","New York","Bangladesh",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500802","New Mexico","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500801","New Mexico","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603707","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500801","New Mexico","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603708","New York","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603709","New York","Bangladesh",3,1,0.1,0.0,13757.2,0.0,0.0,0.333,13757.2,0.0
"3603810","New York","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603810","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603902","New York","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603902","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604009","New York","Bangladesh",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402501","New Jersey","Mexico",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402401","New Jersey","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402401","New Jersey","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402400","New Jersey","Mexico",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3904800","Ohio","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402303","New Jersey","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402301","New Jersey","Mexico",3,1,0.12,0.0,6572.8,0.0,0.0,0.333,6572.8,0.0
"3604011","New York","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604013","New York","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402102","New Jersey","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402102","New Jersey","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604013","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604013","New York","Mexico",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402101","New Jersey","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604015","New York","Bangladesh",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604015","New York","El Salvador",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604015","New York","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604015","New York","Mexico",5,1,0.11,0.0,5466.8,0.0,0.0,0.2,5466.8,0.0
"3604008","New York","Mexico",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402600","New Jersey","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604008","New York","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402601","New Jersey","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500300","New Mexico","Mexico",12,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500200","New Mexico","Mexico",3,1,0.11,0.0,4266.0,0.0,0.0,0.333,4266.0,0.0
"3500100","New Mexico","Philippines",2,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603902","New York","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603903","New York","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3500100","New Mexico","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604002","New York","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604002","New York","Mexico",6,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604002","New York","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604008","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604003","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604004","New York","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3402600","New Jersey","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604005","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604006","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604006","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604007","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604008","New York","Bangladesh",5,1,0.1,0.0,83788.52,0.0,0.0,0.2,83788.52,0.0
"3603309","New York","India",1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603308","New York","Bangladesh",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604017","New York","Bangladesh",1,1,0.09,0.0,9519.2,0.0,0.0,1.0,9519.2,0.0
"3602300","New York","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603105","New York","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603105","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602100","New York","Bangladesh",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603106","New York","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602002","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602002","New York","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603107","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603107","New York","Mexico",4,1,0.12,0.0,6320.0,0.0,0.0,0.25,6320.0,0.0
"3603110","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602001","New York","Philippines",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603110","New York","Mexico",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603112","New York","Mexico",6,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602001","New York","El Salvador",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602001","New York","Bangladesh",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601900","New York","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603113","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601900","New York","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601801","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603113","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603104","New York","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602300","New York","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600200","New York","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603103","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602801","New York","Mexico",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602803","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602804","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602702","New York","India",3,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602702","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602901","New York","Mexico",3,1,0.12,0.0,5166.6,0.0,0.0,0.333,5166.6,0.0
"3602702","New York","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602902","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602902","New York","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602902","New York","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602902","New York","Philippines",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602903","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602600","New York","India",2,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603001","New York","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603002","New York","El Salvador",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602500","New York","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603102","New York","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602500","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3602404","New York","Mexico",1,0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601700","New York","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603202","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601600","New York","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601400","New York","India",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600901","New York","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600704","New York","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603211","New York","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603212","New York","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600702","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600701","New York","Somalia",5,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600701","New York","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603301","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600701","New York","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600701","New York","India",6,1,0.1,0.0,5642.0,0.0,0.0,0.167,5642.0,0.0
"3603304","New York","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600403","New York","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603305","New York","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600402","New York","Somalia",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603305","New York","Philippines",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600402","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600402","New York","El Salvador",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600401","New York","India",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603307","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603210","New York","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600901","New York","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600902","New York","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601202","New York","India",7,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601300","New York","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603202","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603204","New York","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603205","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601206","New York","India",6,1,0.1,0.0,5642.0,0.0,0.0,0.167,5642.0,0.0
"3603205","New York","India",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603205","New York","Mexico",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601204","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601201","New York","Mexico",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603207","New York","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3601000","New York","Mexico",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603206","New York","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600903","New York","Somalia",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603206","New York","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600903","New York","India",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600903","New York","El Salvador",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3603206","New York","Philippines",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3600902","New York","Somalia",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604016","New York","Mexico",1,1,0.11,0.0,14599.2,0.0,0.0,1.0,14599.2,0.0
"3604017","New York","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701703","North Carolina","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604402","New York","Bangladesh",3,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604403","New York","El Salvador",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604403","New York","Mexico",13,2,0.12,0.0,27220.24,0.0,0.0,0.154,27220.24,0.0
"3604404","New York","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604404","New York","Philippines",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604405","New York","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604406","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401101","New Jersey","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604407","New York","Bangladesh",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604407","New York","Mexico",3,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401003","New Jersey","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604408","New York","Bangladesh",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401002","New Jersey","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604408","New York","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604409","New York","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604409","New York","Mexico",3,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604410","New York","Bangladesh",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401002","New Jersey","India",4,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604410","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604411","New York","Mexico",1,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604402","New York","Mexico",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604401","New York","Mexico",6,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604312","New York","Bangladesh",4,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604401","New York","India",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401301","New Jersey","India",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401203","New Jersey","Mexico",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604312","New York","El Salvador",1,1,0.09,0.0,15051.4,0.0,0.0,1.0,15051.4,0.0
"3401202","New Jersey","Philippines",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604312","New York","India",2,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401202","New Jersey","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604313","New York","Mexico",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401106","New Jersey","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604314","New York","Bangladesh",3,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401104","New Jersey","Mexico",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604314","New York","Mexico",4,1,0.11,0.0,8453.0,0.0,0.0,0.25,8453.0,0.0
"3604317","New York","El Salvador",8,1,0.11,0.0,6916.0,0.0,0.0,0.125,6916.0,0.0
"3604318","New York","El Salvador",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401103","New Jersey","Mexico",11,1,0.11,0.0,5308.8,0.0,0.0,0.091,5308.8,0.0
"3604318","New York","Mexico",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401103","New Jersey","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604401","New York","Bangladesh",2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604401","New York","El Salvador",1,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401102","New Jersey","Mexico",1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604412","New York","Bangladesh",7,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3401001","New Jersey","Philippines",1,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604412","New York","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3604413","New York","Bangladesh",1,0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701202","North Carolina","Mexico",7,2,0.11,0.0,8532.0,0.0,0.0,0.286,8532.0,0.0
"3701203","North Carolina","Mexico",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701204","North Carolina","Mexico",10,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3400905","New Jersey","India",5,1,0.1,0.0,5642.0,0.0,0.0,0.2,5642.0,0.0
"3701206","North Carolina","India",2,0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"3701207","North Carolina","India",1,0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
